影评内容,情感得分,影评分数,差异
看的时候一直在三星和四星之间徘徊。有一些煽情和比较啰嗦的地方，循着不少套路，惊喜不足。但故事还是讲清楚了的，也能成功的调动情绪。难忘的是前半段对讲人情、走关系的暗讽，宇宙发生巨变，这些陋习还是根深蒂固呢。,4.999998966421321,4.0,0.9999989664213214
我们民族的文化传统里既缺乏“科”技理性也缺乏“幻”想感性，却要拍摄属于自己的“科幻”题材，最大的胜机和辨识度就在于，能否植入某种，属于东方的美学和哲学。比如永恒的乡愁、比如死亡与重生的辩证关系、比如对土地和家园的眷恋和依赖。当然，在大部分叙事细节上，它依然表现得非常美式（这倒也构成了它抓人的部分）：无论是普通人拯救世界的设定，还是对倒计时营救的操练，或者是“解决宇宙危机的同时解决父子关系危机”的大小情节嵌套。把地球的自救时刻定在中国的春节，一如二十年前好莱坞把地球的反击时刻定在美国的独立日。,5.0,4.0,1.0
二刷IMAX。文盲没看过小说，就这部影片来说，主题真是太浪漫了！虽然俩主角小孩叽叽歪歪，但剥去俗套的家庭伦理这个催泪层，我觉得这是部浪漫的人类家庭伦理片。很多时候觉得人类no zuo no die丑陋不堪还是早点灭亡的好，但在共同体绝境下，能够表现出那么浪漫的集体主义精神还是相当感动的，尤其是那个加加林藏酒法的俄罗斯宇航员。所有的牺牲告别都挺干脆，但死得未免还是有些多，在群像刚刚建立起模糊的印象下，还不如索性舍弃一些人物塑造，对，我说的是主角俩。还很喜欢的一点是，影片中大家用自己国家的语言讲正事开玩笑沟通无碍，真的是太美好了！至于台词，非常工业、比较流利地完成了任务，包括最后的尬动员，也算符合中二小P孩的视界，美国大片很多笑点也都是掐着时间轴硬塞。OST污点：汉斯季默-星穿、黑暗骑士、盗梦，Hybrid-Be Here Now.,4.999999999999998,4.0,0.9999999999999982
四星半。1. 如果不谈科幻，一个国家能够拍出并上映这种大片级的电影，就表明了这个国家电影工业和市场的综合实力，毕竟能够拍这种大片、有这种电影市场的国家还真不多。2. 如果只谈科幻，那么同类电影还真不是《星际穿越》，而应该是《地心抢险记》和《天地大冲撞》，而《流浪地球》明显比前两者要好，所以理应给四星半。3. 电影观众的共识，并不是由某些电影评论决定的，而是由票房决定的，一种电影类型只有在赚到钱之后，才能有动力继续拍下去，希望后面能够看到更多类型的大片，相信未展现的素材也会在后续的电影中生根发芽。4. 电影最后的情节让人明白一件事，在有限可见的时间里，《全频带阻塞干扰》应该是拍不出来了。,5.0,4.0,1.0
没想得那么好也没那么差，全片着急忙慌好像要去赶楼下的二路汽车，跪舔一把俄罗斯，顺带黑了日本人和菲律宾猴子，联合政府说法语，反正不能说美英鬼畜的英语，美国在电影中缩减为一面国旗，英国缩减为一句救援队的话，谁说这电影没有政治与民族主义的内容？跪舔什么、黑什么、排斥和省略什么，不是政治？初中萝莉演讲拯救世界这事儿太扯，不过起码是中国科幻片里最大的场面了吧。这剧本给好莱坞，肯定拍得比这好。,4.9999999854855774,3.0,1.9999999854855774
情节和台词太尬了，比如都2075年了还在听60年前的歌、玩60年前的梗、说60年前的交通宣传语；又比如一个初中生回答问题的语调像不到10岁的幼童，而另一个初中生用毫无说服力的空洞语言劝服了多国救援队放弃与家人团聚的最后机会回去帮忙。或许为数不多的资源和财富几乎全都用在了流浪地球计划上，MOSS飞速升级进化的同时人类对大脑的开发和利用却停滞不前，繁衍似乎成为了人类唯一可以创造的文明，那么守护一个仅有生命而没有生气和活力的地球的意义又在哪里？另外，无法接受刘启叫爷爷“老东西”，也无法接受兄妹俩明明被上海人抚养长大却操一口北方话。故事不吸引人，人物塑造失败，煽情失败，观看期间数次翻看手机和睡着，再加上看的不是大荧幕，特效加成有限，这个分实在没法打高。,4.999999999991123,2.0,2.9999999999911227
看过《流浪地球2》之后回来打一星的,4.9443701330403345,1.0,3.9443701330403345
抛开台词的话，作为灾难片大概能9分，科幻片大概就只能7分了，所以综合一下是8分，画面效果一流，设定宏大。台词实在非常尴尬，人物特别功能化，硬伤多，大部分灾难都是因为不够科学引起的……,4.999994946118219,4.0,0.9999949461182194
“家都没了的话，还过什么年”，很中国。先用硬科幻概念、顶级特效与适度煽情把热度带起来，这一步无可厚非；希望未来的中国电影将目光聚焦至科幻作品的暗面，比如地球上那一半无法进入地下城避难的人类的命运。,4.999999999995444,5.0,4.5563552930616424e-12
跟鬼一样，看完之后的每天晚上躺床上都想着明天怎么写影评骂它，早晨一醒又觉得我不能为这种辣鸡浪费时间。如此挣扎一周半，才消了气。,1.0914628512062365,2.0,0.9085371487937635
大刘我们来啦,4.311447085296464,4.0,0.31144708529646437
似乎很多人的给星点都在于原作太空场景的具像化——然而这片内核和原作完全相反，原作中联邦为了文明延续的希望坚守了信念，本片为了临时拍脑袋的理论上不可能完成的任务毁掉可能性高的而且看上去是唯一的保存计划，说到底并没有真正在乎文明延不延续。其实另外一条路也可以就是无论人类灭不灭都无所谓，因为人类文明消失对宇宙根本不算个事儿，但片子也不是这个思路啊，另外madmax，gravity，2001太空漫游都在看着你。/ 20190209 看了全频道阻塞发现某些我原来理解扭曲原作的地方其实不是扭曲，是我对大刘的认识不够了，补一颗星,4.999999999913702,2.0,2.999999999913702
这电影问题还是很多的，感觉精力都在打磨那个核心idea，而没没怎么打磨过台词、情节、人物。如果是美国电影，也就3星吧，但对中国而言，这电影可以算是里程碑作品了，需要鼓励一下。,4.999999621561804,4.0,0.9999996215618037
顿爷  坦叔  金哥  咱们阿弥  还得陀佛,4.987597417953387,4.0,0.9875974179533866
看完以后，中国科幻电影元年不元年，中国科幻有没有希望，这种谁还在乎。仅说电影，已经完全值得吹爆！看完激动心情完全难以平复，这就是想要的科幻电影。,4.998113960270079,5.0,0.0018860397299214071
过年了，决定宽容点（主要是我对科幻作品没有任何预期，也就谈不上“符不符合预期”什么的了。没有爱情戏使人通体舒爽,4.956473623521637,3.0,1.956473623521637
说这片子不完美，有缺点，剧情上有bug，年轻演员表演上还很稚嫩我都认同，但是打一星的很明显已经不是因为这些原因了。如果你对于一部电影，在看之前就决定了去打一星，那么评分又有什么意义？,4.999078557666847,5.0,0.0009214423331531663
这应该是木星被黑的最惨的一次了。特效牛逼到不敢相信是国产片，人物的扁平和中国特色煽情则不停的告诉我这就是国产。在这部电影里也可以看到很多经典科幻的影子，比如说《地心引力》，《星际穿越》，《2001太空漫游》，如果国产电影了什么时候能够少点碎嘴子的尬聊和老梗，多挖掘点更形而上更冷静的东西，那我们才开始真正登堂入室了,4.999997110252961,3.0,1.999997110252961
三星给设定、画面和特效，故事上且不说逻辑硬伤，但是想学好莱坞式英雄主义，却处处流露着中国式的小家子气就让人犯尴尬癌，最后的英雄不英雄，让人质疑本片的三观。,4.999820257763905,3.0,1.999820257763905
枯辽，国产科幻大片再也不是笑话了，借一把火种点燃地球人的希望，是我能想到最硬核最深沉的父爱，没有人类就没有文明，感谢大刘架构的成熟的宇宙观，春节十二响走一个,4.999999997520699,4.0,0.9999999975206988
很意外，很好看，几乎是全场观众的共识。春节稳了，就像去年的红海。 #跟大刘坐在同排观影 ,4.999991902468752,4.0,0.9999919024687518
瑕不掩瑜，是中国目前能拍出来最好的科幻了,4.911462663909054,5.0,0.08853733609094583
8/10。影片的文化解读相当有趣，表面上各种细节把中国英雄形象消隐在团队配合的全球化语境中：牢房里拿探照灯模拟审问的中澳混血儿、加加林时代的伏特加、以色列科学家的拯救方案以及联合国救援车队听到求助广播的调转回头，但本质上那些搞笑的宣传口号（中学课堂上回答希望含义、车载交规播音），传达了社会主义的战时动员思想和愚公移山的集体精神，最终启到的情绪煽动颇具奇怪之处，例如吴京通过烧毁数据库这种釜底抽薪的方式，逼迫联合政府将繁衍的希望全赌在挽回地球上，带有不舍亲情的自私动机。叙事语言上模仿美国科幻片以父子矛盾为线索改变全体人类命运，冻结在回家路上的鲸鱼、结尾空间站众多碎片燃烧着拖着长尾的亮点冲向地球，如同精子冲向卵子，表达团圆之意，导致空间站与地球失联的人工智能代表科技的毁灭，合在一起就是爱才能救赎科技。,5.0,4.0,1.0
纯纯的垃圾电影，虽然是国产科幻片的里程碑作品，但放眼全球却是垫底的存在。特效太假，莫名其妙的无厘头让人瞬间出戏，剧情上更是漏洞百出。这要是一部好莱坞电影绝对被喷成翔，特效还不及上个世纪的水平，碰瓷2001的差不多得了,4.999889982810716,1.0,3.999889982810716
理性社会可能导向威权独裁，尊重人权意志容易陷入沉湎和内耗，这本不是“吃或不吃美女”可以折射答案的永恒博弈；我觉得刘在用着部电影做澄清：若是社交媒体上现在污名化的他，理性上应该果决让太空站逃逸不冒任何风险，偏偏感情用事终于顺应了人性的贞洁。被误解是表达者之宿命，语言的回合往往自带恶意；好在《流浪地球》呈现出了做选择的更完整语境，把“反正都要死了”这句我们轻描淡写的口头禅变得切身，也把背负人类存续使命的planB轻易化为最后一分钟营救的稻草。,4.999999999999999,5.0,8.881784197001252e-16
